Timestamp (ms),Latitude (deg),Longitude (deg),Altitude (m)
38160,44.9999322444,-74.0000834133,1
38170,44.9999321827,-74.0000833129,1
38180,44.9999321211,-74.0000832124,1
38190,44.9999320595,-74.0000831118,1
38200,44.999931998,-74.0000830112,1
38210,44.9999319365,-74.0000829104,1
38220,44.9999318752,-74.0000828096,1
38230,44.9999318139,-74.0000827087,1
38240,44.9999317527,-74.0000826076,1
38250,44.9999316916,-74.0000825065,1
38260,44.9999316305,-74.0000824053,1
38270,44.9999315695,-74.000082304,1
38280,44.9999315086,-74.0000822026,1
38290,44.9999314478,-74.0000821011,1
38300,44.999931387,-74.0000819996,1
38310,44.9999313264,-74.0000818979,1
38320,44.9999312657,-74.0000817962,1
38330,44.9999312052,-74.0000816943,1
38340,44.9999311448,-74.0000815924,1
38350,44.9999310844,-74.0000814904,1
38360,44.9999310241,-74.0000813883,1
38370,44.9999309638,-74.0000812861,1
38380,44.9999309037,-74.0000811838,1
38390,44.9999308436,-74.0000810814,1
38400,44.9999307836,-74.000080979,1
38410,44.9999307237,-74.0000808764,1
38420,44.9999306638,-74.0000807738,1
38430,44.9999306041,-74.000080671,1
38440,44.9999305444,-74.0000805682,1
38450,44.9999304848,-74.0000804653,1
38460,44.9999304252,-74.0000803623,1
38470,44.9999303657,-74.0000802592,1
38480,44.9999303063,-74.0000801561,1
38490,44.999930247,-74.0000800528,1
38500,44.9999301878,-74.0000799495,1
38510,44.9999301286,-74.000079846,1
38520,44.9999300695,-74.0000797425,1
38530,44.9999300105,-74.0000796389,1
38540,44.9999299516,-74.0000795352,1
38550,44.9999298927,-74.0000794314,1
38560,44.999929834,-74.0000793276,1
38570,44.9999297753,-74.0000792236,1
38580,44.9999297166,-74.0000791196,1
38590,44.9999296581,-74.0000790154,1
38600,44.9999295996,-74.0000789112,1
38610,44.9999295412,-74.0000788069,1
38620,44.9999294829,-74.0000787025,1
38630,44.9999294247,-74.000078598,1
38640,44.9999293665,-74.0000784935,1
38650,44.9999293084,-74.0000783888,1
38660,44.9999292504,-74.0000782841,1
38670,44.9999291925,-74.0000781793,1
38680,44.9999291346,-74.0000780744,1
38690,44.9999290769,-74.0000779694,1
38700,44.9999290192,-74.0000778643,1
38710,44.9999289615,-74.0000777591,1
38720,44.999928904,-74.0000776539,1
38730,44.9999288465,-74.0000775486,1
38740,44.9999287892,-74.0000774431,1
38750,44.9999287319,-74.0000773376,1
38760,44.9999286746,-74.0000772321,1
38770,44.9999286175,-74.0000771264,1
38780,44.9999285604,-74.0000770206,1
38790,44.9999285034,-74.0000769148,1
38800,44.9999284465,-74.0000768089,1
38810,44.9999283897,-74.0000767028,1
38820,44.9999283329,-74.0000765968,1
38830,44.9999282762,-74.0000764906,1
38840,44.9999282196,-74.0000763843,1
38850,44.9999281631,-74.000076278,1
38860,44.9999281067,-74.0000761715,1
38870,44.9999280503,-74.000076065,1
38880,44.999927994,-74.0000759584,1
38890,44.9999279378,-74.0000758517,1
38900,44.9999278817,-74.000075745,1
38910,44.9999278256,-74.0000756381,1
38920,44.9999277697,-74.0000755312,1
38930,44.9999277138,-74.0000754242,1
38940,44.999927658,-74.0000753171,1
38950,44.9999276022,-74.0000752099,1
38960,44.9999275466,-74.0000751027,1
38970,44.999927491,-74.0000749953,1
38980,44.9999274355,-74.0000748879,1
38990,44.9999273801,-74.0000747804,1
39000,44.9999273248,-74.0000746728,1
39010,44.9999272695,-74.0000745651,1
39020,44.9999272143,-74.0000744574,1
39030,44.9999271592,-74.0000743496,1
39040,44.9999271042,-74.0000742416,1
39050,44.9999270493,-74.0000741336,1
39060,44.9999269944,-74.0000740256,1
39070,44.9999269397,-74.0000739174,1
39080,44.999926885,-74.0000738092,1
39090,44.9999268304,-74.0000737008,1
39100,44.9999267758,-74.0000735924,1
39110,44.9999267214,-74.000073484,1
39120,44.999926667,-74.0000733754,1
39130,44.9999266127,-74.0000732668,1
39140,44.9999265585,-74.000073158,1
39150,44.9999265044,-74.0000730492,1
39160,44.9999264503,-74.0000729403,1
39170,44.9999263963,-74.0000728314,1
39180,44.9999263424,-74.0000727223,1
39190,44.9999262886,-74.0000726132,1
39200,44.9999262349,-74.000072504,1
39210,44.9999261813,-74.0000723947,1
39220,44.9999261277,-74.0000722854,1
39230,44.9999260742,-74.0000721759,1
39240,44.9999260208,-74.0000720664,1
39250,44.9999259675,-74.0000719568,1
39260,44.9999259142,-74.0000718471,1
39270,44.9999258611,-74.0000717374,1
39280,44.999925808,-74.0000716275,1
39290,44.999925755,-74.0000715176,1
39300,44.9999257021,-74.0000714076,1
39310,44.9999256493,-74.0000712975,1
39320,44.9999255965,-74.0000711874,1
39330,44.9999255438,-74.0000710772,1
39340,44.9999254912,-74.0000709669,1
39350,44.9999254387,-74.0000708565,1
39360,44.9999253863,-74.000070746,1
39370,44.999925334,-74.0000706355,1
39380,44.9999252817,-74.0000705249,1
39390,44.9999252295,-74.0000704142,1
39400,44.9999251774,-74.0000703034,1
39410,44.9999251254,-74.0000701925,1
39420,44.9999250735,-74.0000700816,1
39430,44.9999250216,-74.0000699706,1
39440,44.9999249698,-74.0000698595,1
39450,44.9999249181,-74.0000697484,1
39460,44.9999248665,-74.0000696372,1
39470,44.999924815,-74.0000695258,1
39480,44.9999247636,-74.0000694145,1
39490,44.9999247122,-74.000069303,1
39500,44.9999246609,-74.0000691915,1
39510,44.9999246097,-74.0000690799,1
39520,44.9999245586,-74.0000689682,1
39530,44.9999245076,-74.0000688564,1
39540,44.9999244567,-74.0000687446,1
39550,44.9999244058,-74.0000686327,1
39560,44.999924355,-74.0000685207,1
39570,44.9999243043,-74.0000684086,1
39580,44.9999242537,-74.0000682965,1
39590,44.9999242032,-74.0000681842,1
39600,44.9999241527,-74.000068072,1
39610,44.9999241024,-74.0000679596,1
39620,44.9999240521,-74.0000678472,1
39630,44.9999240019,-74.0000677346,1
39640,44.9999239518,-74.0000676221,1
39650,44.9999239017,-74.0000675094,1
39660,44.9999238518,-74.0000673967,1
39670,44.9999238019,-74.0000672838,1
39680,44.9999237522,-74.000067171,1
39690,44.9999237025,-74.000067058,1
39700,44.9999236528,-74.000066945,1
39710,44.9999236033,-74.0000668319,1
39720,44.9999235539,-74.0000667187,1
39730,44.9999235045,-74.0000666054,1
39740,44.9999234552,-74.0000664921,1
39750,44.999923406,-74.0000663787,1
39760,44.9999233569,-74.0000662653,1
39770,44.9999233079,-74.0000661517,1
39780,44.999923259,-74.0000660381,1
39790,44.9999232101,-74.0000659244,1
39800,44.9999231613,-74.0000658107,1
39810,44.9999231126,-74.0000656968,1
39820,44.999923064,-74.0000655829,1
39830,44.9999230155,-74.0000654689,1
39840,44.9999229671,-74.0000653549,1
39850,44.9999229187,-74.0000652408,1
39860,44.9999228705,-74.0000651266,1
39870,44.9999228223,-74.0000650123,1
39880,44.9999227742,-74.000064898,1
39890,44.9999227262,-74.0000647836,1
39900,44.9999226782,-74.0000646691,1
39910,44.9999226304,-74.0000645546,1
39920,44.9999225826,-74.00006444,1
39930,44.999922535,-74.0000643253,1
39940,44.9999224874,-74.0000642105,1
39950,44.9999224399,-74.0000640957,1
39960,44.9999223924,-74.0000639808,1
39970,44.9999223451,-74.0000638658,1
39980,44.9999222979,-74.0000637508,1
39990,44.9999222507,-74.0000636357,1
40000,44.9999222036,-74.0000635205,1
40010,44.9999221566,-74.0000634052,1
40020,44.9999221097,-74.0000632899,1
40030,44.9999220629,-74.0000631745,1
40040,44.9999220162,-74.0000630591,1
40050,44.9999219695,-74.0000629435,1
40060,44.9999219229,-74.000062828,1
40070,44.9999218765,-74.0000627123,1
40080,44.9999218301,-74.0000625966,1
40090,44.9999217838,-74.0000624808,1
40100,44.9999217375,-74.0000623649,1
40110,44.9999216914,-74.0000622489,1
40120,44.9999216453,-74.0000621329,1
40130,44.9999215994,-74.0000620169,1
40140,44.9999215535,-74.0000619007,1
40150,44.9999215077,-74.0000617845,1
40160,44.999921462,-74.0000616682,1
40170,44.9999214164,-74.0000615519,1
40180,44.9999213708,-74.0000614355,1
40190,44.9999213254,-74.000061319,1
40200,44.99992128,-74.0000612025,1
40210,44.9999212348,-74.0000610858,1
40220,44.9999211896,-74.0000609692,1
40230,44.9999211445,-74.0000608524,1
40240,44.9999210994,-74.0000607356,1
40250,44.9999210545,-74.0000606187,1
40260,44.9999210097,-74.0000605018,1
40270,44.9999209649,-74.0000603847,1
40280,44.9999209202,-74.0000602677,1
40290,44.9999208757,-74.0000601505,1
40300,44.9999208312,-74.0000600333,1
40310,44.9999207868,-74.000059916,1
40320,44.9999207424,-74.0000597987,1
40330,44.9999206982,-74.0000596813,1
40340,44.999920654,-74.0000595638,1
40350,44.99992061,-74.0000594463,1
40360,44.999920566,-74.0000593286,1
40370,44.9999205221,-74.000059211,1
40380,44.9999204783,-74.0000590932,1
40390,44.9999204346,-74.0000589754,1
40400,44.999920391,-74.0000588576,1
40410,44.9999203474,-74.0000587396,1
40420,44.999920304,-74.0000586217,1
40430,44.9999202606,-74.0000585036,1
40440,44.9999202173,-74.0000583855,1
40450,44.9999201742,-74.0000582673,1
40460,44.9999201311,-74.000058149,1
40470,44.999920088,-74.0000580307,1
40480,44.9999200451,-74.0000579123,1
40490,44.9999200023,-74.0000577939,1
40500,44.9999199595,-74.0000576754,1
40510,44.9999199169,-74.0000575568,1
40520,44.9999198743,-74.0000574382,1
40530,44.9999198318,-74.0000573195,1
40540,44.9999197894,-74.0000572007,1
40550,44.9999197471,-74.0000570819,1
40560,44.9999197049,-74.000056963,1
40570,44.9999196627,-74.0000568441,1
40580,44.9999196207,-74.0000567251,1
40590,44.9999195787,-74.000056606,1
40600,44.9999195368,-74.0000564869,1
40610,44.9999194951,-74.0000563677,1
40620,44.9999194534,-74.0000562484,1
40630,44.9999194118,-74.0000561291,1
40640,44.9999193702,-74.0000560097,1
40650,44.9999193288,-74.0000558903,1
40660,44.9999192875,-74.0000557708,1
40670,44.9999192462,-74.0000556512,1
40680,44.9999192051,-74.0000555316,1
40690,44.999919164,-74.0000554119,1
40700,44.999919123,-74.0000552922,1
40710,44.9999190821,-74.0000551724,1
40720,44.9999190413,-74.0000550525,1
40730,44.9999190006,-74.0000549326,1
40740,44.9999189599,-74.0000548126,1
40750,44.9999189194,-74.0000546925,1
40760,44.9999188789,-74.0000545724,1
40770,44.9999188386,-74.0000544523,1
40780,44.9999187983,-74.000054332,1
40790,44.9999187581,-74.0000542118,1
40800,44.999918718,-74.0000540914,1
40810,44.999918678,-74.000053971,1
40820,44.9999186381,-74.0000538505,1
40830,44.9999185982,-74.00005373,1
40840,44.9999185585,-74.0000536094,1
40850,44.9999185188,-74.0000534888,1
40860,44.9999184793,-74.0000533681,1
40870,44.9999184398,-74.0000532473,1
40880,44.9999184004,-74.0000531265,1
40890,44.9999183611,-74.0000530056,1
40900,44.9999183219,-74.0000528847,1
40910,44.9999182828,-74.0000527637,1
40920,44.9999182438,-74.0000526427,1
40930,44.9999182049,-74.0000525216,1
40940,44.999918166,-74.0000524004,1
40950,44.9999181273,-74.0000522792,1
40960,44.9999180886,-74.0000521579,1
40970,44.99991805,-74.0000520366,1
40980,44.9999180115,-74.0000519152,1
40990,44.9999179731,-74.0000517937,1
41000,44.9999179348,-74.0000516722,1
41010,44.9999178966,-74.0000515507,1
41020,44.9999178585,-74.000051429,1
41030,44.9999178204,-74.0000513074,1
41040,44.9999177825,-74.0000511856,1
41050,44.9999177446,-74.0000510638,1
41060,44.9999177069,-74.000050942,1
41070,44.9999176692,-74.0000508201,1
41080,44.9999176316,-74.0000506981,1
41090,44.9999175941,-74.0000505761,1
41100,44.9999175567,-74.0000504541,1
41110,44.9999175194,-74.0000503319,1
41120,44.9999174822,-74.0000502098,1
41130,44.999917445,-74.0000500875,1
41140,44.999917408,-74.0000499652,1
41150,44.999917371,-74.0000498429,1
41160,44.9999173342,-74.0000497205,1
41170,44.9999172974,-74.000049598,1
41180,44.9999172607,-74.0000494755,1
41190,44.9999172241,-74.000049353,1
41200,44.9999171876,-74.0000492304,1
41210,44.9999171512,-74.0000491077,1
41220,44.9999171149,-74.000048985,1
41230,44.9999170787,-74.0000488622,1
41240,44.9999170425,-74.0000487394,1
41250,44.9999170065,-74.0000486165,1
41260,44.9999169705,-74.0000484935,1
41270,44.9999169347,-74.0000483705,1
41280,44.9999168989,-74.0000482475,1
41290,44.9999168632,-74.0000481244,1
41300,44.9999168276,-74.0000480013,1
41310,44.9999167921,-74.0000478781,1
41320,44.9999167567,-74.0000477548,1
41330,44.9999167214,-74.0000476315,1
41340,44.9999166862,-74.0000475081,1
41350,44.9999166511,-74.0000473847,1
41360,44.999916616,-74.0000472613,1
41370,44.9999165811,-74.0000471378,1
41380,44.9999165462,-74.0000470142,1
41390,44.9999165114,-74.0000468906,1
41400,44.9999164768,-74.0000467669,1
41410,44.9999164422,-74.0000466432,1
41420,44.9999164077,-74.0000465194,1
41430,44.9999163733,-74.0000463956,1
41440,44.999916339,-74.0000462717,1
41450,44.9999163048,-74.0000461478,1
41460,44.9999162706,-74.0000460238,1
41470,44.9999162366,-74.0000458998,1
41480,44.9999162027,-74.0000457757,1
41490,44.9999161688,-74.0000456516,1
41500,44.999916135,-74.0000455274,1
41510,44.9999161014,-74.0000454032,1
41520,44.9999160678,-74.0000452789,1
41530,44.9999160343,-74.0000451546,1
41540,44.9999160009,-74.0000450302,1
41550,44.9999159676,-74.0000449058,1
41560,44.9999159344,-74.0000447813,1
41570,44.9999159013,-74.0000446568,1
41580,44.9999158683,-74.0000445322,1
41590,44.9999158354,-74.0000444076,1
41600,44.9999158025,-74.0000442829,1
41610,44.9999157698,-74.0000441582,1
41620,44.9999157371,-74.0000440334,1
41630,44.9999157046,-74.0000439086,1
41640,44.9999156721,-74.0000437838,1
41650,44.9999156397,-74.0000436589,1
41660,44.9999156074,-74.0000435339,1
41670,44.9999155753,-74.0000434089,1
41680,44.9999155432,-74.0000432838,1
41690,44.9999155112,-74.0000431587,1
41700,44.9999154792,-74.0000430336,1
41710,44.9999154474,-74.0000429084,1
41720,44.9999154157,-74.0000427832,1
41730,44.9999153841,-74.0000426579,1
41740,44.9999153525,-74.0000425325,1
41750,44.9999153211,-74.0000424071,1
41760,44.9999152897,-74.0000422817,1
41770,44.9999152585,-74.0000421562,1
41780,44.9999152273,-74.0000420307,1
41790,44.9999151962,-74.0000419052,1
41800,44.9999151652,-74.0000417795,1
41810,44.9999151343,-74.0000416539,1
41820,44.9999151035,-74.0000415282,1
41830,44.9999150728,-74.0000414024,1
41840,44.9999150422,-74.0000412766,1
41850,44.9999150117,-74.0000411508,1
41860,44.9999149813,-74.0000410249,1
41870,44.9999149509,-74.000040899,1
41880,44.9999149207,-74.000040773,1
41890,44.9999148906,-74.000040647,1
41900,44.9999148605,-74.0000405209,1
41910,44.9999148306,-74.0000403948,1
41920,44.9999148007,-74.0000402686,1
41930,44.9999147709,-74.0000401424,1
41940,44.9999147412,-74.0000400162,1
41950,44.9999147117,-74.0000398899,1
41960,44.9999146822,-74.0000397636,1
41970,44.9999146528,-74.0000396372,1
41980,44.9999146235,-74.0000395108,1
41990,44.9999145943,-74.0000393843,1
42000,44.9999145651,-74.0000392578,1
42010,44.9999145361,-74.0000391313,1
42020,44.9999145072,-74.0000390047,1
42030,44.9999144784,-74.000038878,1
42040,44.9999144496,-74.0000387514,1
42050,44.999914421,-74.0000386247,1
42060,44.9999143924,-74.0000384979,1
42070,44.9999143639,-74.0000383711,1
42080,44.9999143356,-74.0000382442,1
42090,44.9999143073,-74.0000381174,1
42100,44.9999142791,-74.0000379904,1
42110,44.999914251,-74.0000378635,1
42120,44.9999142231,-74.0000377364,1
42130,44.9999141952,-74.0000376094,1
42140,44.9999141674,-74.0000374823,1
42150,44.9999141397,-74.0000373552,1
42160,44.999914112,-74.000037228,1
42170,44.9999140845,-74.0000371008,1
42180,44.9999140571,-74.0000369735,1
42190,44.9999140298,-74.0000368462,1
42200,44.9999140025,-74.0000367189,1
42210,44.9999139754,-74.0000365915,1
42220,44.9999139483,-74.0000364641,1
42230,44.9999139214,-74.0000363366,1
42240,44.9999138945,-74.0000362091,1
42250,44.9999138678,-74.0000360816,1
42260,44.9999138411,-74.000035954,1
42270,44.9999138145,-74.0000358264,1
42280,44.999913788,-74.0000356987,1
42290,44.9999137616,-74.000035571,1
42300,44.9999137354,-74.0000354433,1
42310,44.9999137092,-74.0000353155,1
42320,44.999913683,-74.0000351877,1
42330,44.999913657,-74.0000350599,1
42340,44.9999136311,-74.000034932,1
42350,44.9999136053,-74.000034804,1
42360,44.9999135796,-74.0000346761,1
42370,44.999913554,-74.0000345481,1
42380,44.9999135284,-74.00003442,1
42390,44.999913503,-74.000034292,1
42400,44.9999134776,-74.0000341638,1
42410,44.9999134524,-74.0000340357,1
42420,44.9999134272,-74.0000339075,1
42430,44.9999134022,-74.0000337793,1
42440,44.9999133772,-74.000033651,1
42450,44.9999133523,-74.0000335227,1
42460,44.9999133276,-74.0000333943,1
42470,44.9999133029,-74.000033266,1
42480,44.9999132783,-74.0000331376,1
42490,44.9999132538,-74.0000330091,1
42500,44.9999132294,-74.0000328806,1
42510,44.9999132051,-74.0000327521,1
42520,44.9999131809,-74.0000326235,1
42530,44.9999131568,-74.0000324949,1
42540,44.9999131328,-74.0000323663,1
42550,44.9999131089,-74.0000322377,1
42560,44.999913085,-74.000032109,1
42570,44.9999130613,-74.0000319802,1
42580,44.9999130377,-74.0000318514,1
42590,44.9999130141,-74.0000317226,1
42600,44.9999129907,-74.0000315938,1
42610,44.9999129673,-74.0000314649,1
42620,44.9999129441,-74.000031336,1
42630,44.9999129209,-74.0000312071,1
42640,44.9999128979,-74.0000310781,1
42650,44.9999128749,-74.0000309491,1
42660,44.999912852,-74.00003082,1
42670,44.9999128293,-74.000030691,1
42680,44.9999128066,-74.0000305618,1
42690,44.999912784,-74.0000304327,1
42700,44.9999127615,-74.0000303035,1
42710,44.9999127391,-74.0000301743,1
42720,44.9999127168,-74.0000300451,1
42730,44.9999126946,-74.0000299158,1
42740,44.9999126725,-74.0000297865,1
42750,44.9999126505,-74.0000296571,1
42760,44.9999126286,-74.0000295277,1
42770,44.9999126068,-74.0000293983,1
42780,44.9999125851,-74.0000292689,1
42790,44.9999125634,-74.0000291394,1
42800,44.9999125419,-74.0000290099,1
42810,44.9999125205,-74.0000288804,1
42820,44.9999124991,-74.0000287508,1
42830,44.9999124779,-74.0000286212,1
42840,44.9999124568,-74.0000284916,1
42850,44.9999124357,-74.0000283619,1
42860,44.9999124148,-74.0000282322,1
42870,44.9999123939,-74.0000281025,1
42880,44.9999123731,-74.0000279727,1
42890,44.9999123525,-74.0000278429,1
42900,44.9999123319,-74.0000277131,1
42910,44.9999123114,-74.0000275833,1
42920,44.9999122911,-74.0000274534,1
42930,44.9999122708,-74.0000273235,1
42940,44.9999122506,-74.0000271936,1
42950,44.9999122305,-74.0000270636,1
42960,44.9999122105,-74.0000269336,1
42970,44.9999121906,-74.0000268036,1
42980,44.9999121708,-74.0000266735,1
42990,44.9999121511,-74.0000265434,1
43000,44.9999121315,-74.0000264133,1
43010,44.999912112,-74.0000262832,1
43020,44.9999120926,-74.000026153,1
43030,44.9999120733,-74.0000260228,1
43040,44.999912054,-74.0000258926,1
43050,44.9999120349,-74.0000257623,1
43060,44.9999120159,-74.000025632,1
43070,44.999911997,-74.0000255017,1
43080,44.9999119781,-74.0000253713,1
43090,44.9999119594,-74.000025241,1
43100,44.9999119407,-74.0000251106,1
43110,44.9999119222,-74.0000249802,1
43120,44.9999119037,-74.0000248497,1
43130,44.9999118854,-74.0000247192,1
43140,44.9999118671,-74.0000245887,1
43150,44.999911849,-74.0000244582,1
43160,44.9999118309,-74.0000243276,1
43170,44.999911813,-74.000024197,1
43180,44.9999117951,-74.0000240664,1
43190,44.9999117773,-74.0000239358,1
43200,44.9999117596,-74.0000238051,1
43210,44.9999117421,-74.0000236744,1
43220,44.9999117246,-74.0000235437,1
43230,44.9999117072,-74.0000234129,1
43240,44.9999116899,-74.0000232822,1
43250,44.9999116727,-74.0000231514,1
43260,44.9999116556,-74.0000230206,1
43270,44.9999116386,-74.0000228897,1
43280,44.9999116217,-74.0000227588,1
43290,44.9999116049,-74.0000226279,1
43300,44.9999115882,-74.000022497,1
43310,44.9999115716,-74.0000223661,1
43320,44.9999115551,-74.0000222351,1
43330,44.9999115387,-74.0000221041,1
43340,44.9999115223,-74.0000219731,1
